HOA,Housing_area,Crime_level,Address,Housing_type,Beds,Postal_code,Built_year,Baths,Housing_price
"$1,104","1,049 sqft",Lowest,650 Avenue Of The Americas #3L,Condo,1 Bedroom,10011,NA,2 full Bathroom,"$1,902/sqft"
NA,"2,198 sqft",Low,252 E 57th St #42A,Condo,3 Bedroom,10022,Built in 2014,,"$2,616/sqft"
NA,"2,753 sqft",Moderate,400 Park Ave S #36B,Condo,3 Bedroom,10016,Built in 2014,3 full Bathroom,"$2,236/sqft"
"$1,104",790 sqft,Low,150 E 56th St #2-G,Condo,1 Bedroom,10022,NA,1 full Bathroom,"$1,171/sqft"
NA,"2,649 sqft",Low,11 E Broadway,Single-Family Home,NA,10038,NA,NA,"$1,314/sqft"
"$1,360","1,235 sqft",Lowest,160 W 66th St #52-F,Condo,2 Bedroom,10023,NA,2 full Bathroom,"$2,389/sqft"
NA,"10,300 sqft",Lowest,515 E 85th St,Coop,1 Bedroom,10028,Built in 1962,1 full Bathroom,NA
NA,NA,Lowest,130 E 75th St #2C,Coop,2 Bedroom,10021,Built in 1928,,NA
NA,"1,982 sqft",NA,48 Orchard St,Unspecified property type,NA,10002,Built in 2003,1 full Bathroom,"$1,148/sqft"
NA,"2,258 sqft",Low,11 E Broadway #8C-D,Unspecified property type,NA,10038,NA,NA,"$1,129/sqft"
NA,NA,Lowest,655 Park Ave #2D,Coop,3 Bedroom,10065,Built in 1924,3 full Bathroom,NA
"$2,199",NA,Low,66 W 45th St #36A,Condo,2 Bedroom,10036,NA,,NA
NA,798 sqft,Moderate,99 John St #619,Condo,1 Bedroom,10038,NA,1 full Bathroom,"$1,228/sqft"
NA,"1,479 sqft",NA,172 Madison Ave #7A,Condo,2 Bedroom,10016,NA,,"$2,011/sqft"
NA,"1,023 sqft",Lowest,123 Washington St,Condo,2 Bedroom,10006,Built in 2010,2 full Bathroom,"$4,027/sqft"
NA,"1,087 sqft",Lowest,50 West St #21B,Condo,1 Bedroom,10006,Built in 2016,,"$2,272/sqft"
NA,"1,152 sqft",Lowest,123 Washington St,Condo,2 Bedroom,10006,Built in 2010,2 full Bathroom,"$3,529/sqft"
"$1,820","2,219 sqft",Moderate,30 Park Pl #49A,Condo,3 Bedroom,10007,Built in 2016,,"$3,290/sqft"
NA,"1,433 sqft",Lowest,25 Columbus Cir #61E,Condo,2 Bedroom,10019,NA,,"$4,152/sqft"
"$2,265","1,775 sqft",Lowest,235 W 75th St #226,Condo,3 Bedroom,10023,NA,,"$2,222/sqft"
"$2,535","1,911 sqft",Lowest,235 W 75th St #1020,Condo,3 Bedroom,10023,NA,3 full Bathroom,"$2,668/sqft"
NA,"2,637 sqft",NA,35 W 15th St #9C,Condo,4 Bedroom,10011,Built in 2014,,"$2,628/sqft"
"$6,067","3,471 sqft",Lowest,140 W 12th St #PH6A,Condo,3 Bedroom,10011,Built in 1930,,"$3,817/sqft"
NA,NA,Low,Address Not Disclosed,Coop,NA,10016,Built in 1941,1 full Bathroom,NA
NA,NA,Low,251 E 51st St,Coop,2 Bedroom,10022,NA,NA,NA
NA,836 sqft,Moderate,225 E 34th St #2K,Condo,1 Bedroom,10016,Built in 2006,1 full Bathroom,"$1,525/sqft"
"$2,650","1,729 sqft",Moderate,151 E 58th St #41F,Condo,2 Bedroom,10022,Built in 2004,,"$4,144/sqft"
NA,NA,Lowest,14 Sutton Pl S #4C,Coop,2 Bedroom,10022,Built in 1929,2 full Bathroom,NA
NA,606 sqft,Lowest,123 Washington St #PH55H,Condo,1 Bedroom,10006,Built in 2010,1 full Bathroom,"$3,680/sqft"
"$1,293",NA,NA,Address Not Disclosed,Coop,1 Bedroom,10011,NA,1 full Bathroom,NA
NA,"1,200 sqft",Lowest,1049 5th Ave #2A,Unspecified property type,NA,10028,Built in 1928,NA,"$2,000/sqft"
NA,NA,Lowest,75 E End Ave #11G,Coop,1 Bedroom,10028,Built in 1960,1 full Bathroom,NA
NA,NA,Low,133 E 80th St #2A,Coop,3 Bedroom,10075,Built in 1930,,NA
"$2,502",NA,Lowest,1 Central Park W #704,Condo,NA,10023,NA,1 full Bathroom,NA
NA,NA,Lowest,87 E 2nd St #3D,Coop,1 Bedroom,10003,Built in 1910,1 full Bathroom,NA
"$1,616","1,263 sqft",Lowest,101 Wall St #12C,Condo,2 Bedroom,10005,Built in 1931,2 full Bathroom,"$1,556/sqft"
NA,903 sqft,Lowest,220 Riverside Blvd #25E,Condo,1 Bedroom,10069,Built in 2002,1 full Bathroom,"$1,578/sqft"
"$2,045","2,280 sqft",Moderate,101 W 24th St #PH1C,Condo,3 Bedroom,10011,NA,,"$3,509/sqft"
"$1,238",799 sqft,Lowest,123 Washington St #51-A,Condo,1 Bedroom,10006,NA,1 full Bathroom,"$2,872/sqft"
NA,600 sqft,NA,322 W 57th St #38Q,Condo,NA,10019,Built in 1978,1 full Bathroom,"$1,800/sqft"
NA,"1,131 sqft",NA,1635 Lexington Ave #8A,Single-Family Home,2 Bedroom,10029,NA,NA,"$1,110/sqft"
NA,"1,056 sqft",Lowest,50 West St #8B,Condo,1 Bedroom,10006,Built in 2016,1 full Bathroom,"$1,856/sqft"
NA,"1,172 sqft",Lowest,515 E 72nd St #33C,Condo,1 Bedroom,10021,Built in 1985,,"$1,578/sqft"
"$1,523",NA,Moderate,161 E 85th St #5C,Apartment,2 Bedroom,10028,NA,2 full Bathroom,NA
NA,800 sqft,Lowest,635 W 42nd St #19A,Condo,2 Bedroom,10036,Built in 2006,1 full Bathroom,"$1,750/sqft"
NA,"2,221 sqft",Lowest,180 Ave Of The Americas 10b #10B,Condo,3 Bedroom,10013,Built in 2013,,"$2,927/sqft"
NA,"1,881 sqft",Moderate,188 E 78th St #3B,Condo,2 Bedroom,10075,Built in 1998,,"$1,699/sqft"
NA,"1,410 sqft",Moderate,425 W 50th St #12E,Condo,1 Bedroom,10019,Built in 1930,2 full Bathroom,"$2,234/sqft"
NA,NA,Low,225 E 57th St #16G,Coop,2 Bedroom,10022,Built in 1964,2 full Bathroom,NA
NA,"1,245 sqft",Lowest,345 E 50th St #5E,Condo,1 Bedroom,10022,Built in 1900,,"$1,406/sqft"
NA,"1,009 sqft",Lowest,330 E 38th St #23A,Condo,1 Bedroom,10016,Built in 1987,,"$1,383/sqft"
NA,"2,609 sqft",Lowest,50 United Nations Plz #18A,Condo,3 Bedroom,10017,Built in 2014,3 full Bathroom,"$2,658/sqft"
NA,NA,Lowest,301 W 108th St #3B,Coop,1 Bedroom,10025,Built in 1899,1 full Bathroom,NA
NA,NA,Lowest,121 E 60th St #6E,Coop,NA,10022,Built in 1924,1 full Bathroom,NA
NA,"1,005 sqft",Lowest,20 Pine St #1801,Condo,1 Bedroom,10005,NA,1 full Bathroom,"$1,169/sqft"
"$2,109","1,689 sqft",Lowest,200 E 62nd St #26A,Condo,2 Bedroom,10065,Built in 1967,,"$2,324/sqft"
$851,NA,Lowest,30 W 60th St #8L,Coop,NA,10023,NA,1 full Bathroom,NA
NA,NA,Low,175 E 74th St,Coop,NA,10021,Built in 1964,1 full Bathroom,NA
NA,"2,410 sqft",Moderate,Address Not Disclosed,Condo,2 Bedroom,10010,NA,1 full Bathroom,NA
"$2,950","1,100 sqft",Low,885 Park Ave #MR,Coop,NA,10075,Built in 1927,1 full Bathroom,
"$1,041","1,100 sqft",Lowest,30 West St #2C,Condo,1 Bedroom,10004,Built in 2006,,"$1,227/sqft"
"$1,655",837 sqft,Lowest,100 Central Park S #3-D,Condo,1 Bedroom,10019,NA,1 full Bathroom,"$2,121/sqft"
"$4,307","2,440 sqft",Lowest,344 W 72nd St #403,Condo,3 Bedroom,10023,Built in 1904,3 full Bathroom,"$2,234/sqft"
NA,"1,600 sqft",Lowest,444 E 57th St #12AMAIS,Condo,3 Bedroom,10022,Built in 1929,2 full Bathroom,"$1,313/sqft"
$606,NA,Lowest,80 Riverside Blvd #8K,Condo,1 Bedroom,10069,NA,1 full Bathroom,NA
NA,"1,488 sqft",NA,172 Madison Ave #14B,Condo,2 Bedroom,10016,NA,,"$1,932/sqft"
"$1,564","1,675 sqft",Low,15 William St #PH-2,Condo,2 Bedroom,10005,NA,2 full Bathroom,"$2,684/sqft"
NA,"1,741 sqft",Low,252 E 57th St #43D,Condo,2 Bedroom,10022,Built in 2014,,"$2,435/sqft"
"$4,733",NA,Lowest,439 E 51st St #6B,Coop,3 Bedroom,10022,Built in 1925,2 full Bathroom,NA
"$2,192","1,929 sqft",Lowest,45 E 22nd St #26A,Condo,2 Bedroom,10010,Built in 2016,2 full Bathroom,"$2,890/sqft"
$735,"1,001 sqft",Lowest,234 W 148th St #7-A,Condo,2 Bedroom,10039,NA,2 full Bathroom,
"$1,044","1,100 sqft",Low,30 W 61st St #11-D,Condo,3 Bedroom,10023,NA,2 full Bathroom,"$2,086/sqft"
NA,"1,364 sqft",Moderate,151 E 58th St #38C,Condo,2 Bedroom,10022,Built in 2003,,"$3,295/sqft"
NA,960 sqft,Lowest,321 E 48th St #12A,Condo,1 Bedroom,10017,Built in 1961,1 full Bathroom,"$1,249/sqft"
NA,NA,Low,167 E 61st St,Coop,4 Bedroom,10065,Built in 1984,,NA
NA,"1,599 sqft",NA,322 W 57th St #55S1,Condo,3 Bedroom,10019,Built in 1978,2 full Bathroom,"$2,627/sqft"
NA,"3,300 sqft",Lowest,635 W 42nd St #27DEF,Condo,8 Bedroom,10036,Built in 2006,8 full Bathroom,"$2,121/sqft"
NA,825 sqft,Lowest,51 5th Ave #3E,Coop,1 Bedroom,10003,Built in 1925,1 full Bathroom,"$1,327/sqft"
"$1,312","1,133 sqft",Lowest,75 Wall St #33-P,Condo,1 Bedroom,10005,NA,2 full Bathroom,"$1,456/sqft"
NA,"1,400 sqft",Low,174 E 74th St #17E,Coop,2 Bedroom,10021,NA,2 full Bathroom,"$1,568/sqft"
NA,"2,013 sqft",Low,252 E 57th St #37C,Condo,3 Bedroom,10022,Built in 2014,3 full Bathroom,"$2,447/sqft"
NA,"2,087 sqft",Lowest,845 United Nations Plz #37C,Condo,2 Bedroom,10017,Built in 2001,,"$2,204/sqft"
$479,658 sqft,Lowest,234 W 148th St #7-D,Condo,1 Bedroom,10039,NA,1 full Bathroom,
NA,774 sqft,Lowest,100 United Nations Plz #5D,Condo,1 Bedroom,10017,NA,1 full Bathroom,"$1,186/sqft"
NA,"2,000 sqft",Lowest,635 W 42nd St #25A,Condo,3 Bedroom,10036,Built in 2006,3 full Bathroom,"$3,750/sqft"
NA,"1,058 sqft",Lowest,721 5th Ave #54H,Condo,1 Bedroom,10022,NA,,"$2,268/sqft"
NA,NA,Lowest,898 Park Ave #4FL,Coop,2 Bedroom,10075,Built in 1924,,NA
"$5,193","2,947 sqft",Lowest,33 W 56th St,Condo,3 Bedroom,10019,NA,3 full Bathroom,"$4,055/sqft"
$975,780 sqft,Low,502 Park Ave #12C,Condo,1 Bedroom,10022,Built in 1929,1 full Bathroom,"$3,064/sqft"
NA,"3,335 sqft",Low,56 Crosby St,Condo,2 Bedroom,10012,Built in 1882,3 full Bathroom,"$2,609/sqft"
NA,NA,Lowest,720 Fort Washington Ave #2L,Coop,2 Bedroom,10040,Built in 1939,2 full Bathroom,NA
"$1,876",NA,Lowest,721 5th Ave #62C,Condo,1 Bedroom,10022,Built in 1983,,NA
NA,"1,500 sqft",Lowest,Address Not Disclosed,Condo,2 Bedroom,10065,NA,2 full Bathroom,"$2,930/sqft"
"$1,431","1,100 sqft",Low,40 Broad St #12E,Condo,1 Bedroom,10004,Built in 1982,2 full Bathroom,"$1,272/sqft"
"$4,669","1,650 sqft",Lowest,1050 Park Ave #1A,Coop,NA,10028,Built in 1923,3 full Bathroom,"$1,142/sqft"
NA,"1,101 sqft",Lowest,20 Pine St #1510,Condo,1 Bedroom,10005,Built in 1928,1 full Bathroom,"$1,181/sqft"
"$1,373","1,820 sqft",Lowest,133 Mulberry St #6D,Condo,2 Bedroom,10013,Built in 1893,2 full Bathroom,"$2,060/sqft"
NA,701 sqft,Lowest,100 W 58th St #8H,Condo,1 Bedroom,10019,Built in 1926,1 full Bathroom,"$1,425/sqft"
NA,"1,819 sqft",Moderate,260 Park Ave S #3D,Condo,2 Bedroom,10010,Built in 1913,,"$2,031/sqft"
NA,NA,Lowest,400 E 56th St #37N,Coop,3 Bedroom,10022,Built in 1968,3 full Bathroom,NA
NA,"1,285 sqft",Low,225 5th Ave,Condo,1 Bedroom,10010,Built in 1906,2 full Bathroom,"$2,568/sqft"
NA,"1,300 sqft",Lowest,411 E 57th St #2A,Coop,2 Bedroom,10022,Built in 1959,2 full Bathroom,"$1,077/sqft"
NA,"1,078 sqft",Lowest,425 5th Ave #62A,Condo,1 Bedroom,10016,NA,,"$1,517/sqft"
$876,896 sqft,Lowest,100 Riverside Blvd #4M,Condo,1 Bedroom,10069,Built in 2008,1 full Bathroom,"$1,557/sqft"
NA,888 sqft,Moderate,161 E 110th St #4F,Condo,2 Bedroom,10029,Built in 2008,2 full Bathroom,
NA,"1,744 sqft",Lowest,90 E End Ave,Condo,3 Bedroom,10028,Built in 1998,,"$1,778/sqft"
NA,"1,784 sqft",Lowest,721 5th Ave #45K,Condo,2 Bedroom,10022,NA,,"$3,753/sqft"
$987,738 sqft,Lowest,100 W 58th St #8-E,Condo,1 Bedroom,10019,NA,1 full Bathroom,"$1,491/sqft"
NA,"1,760 sqft",Low,1255 5th Ave #4JK,Condo,1 Bedroom,10029,Built in 1925,2 full Bathroom,"$1,097/sqft"
"$3,833","2,974 sqft",Lowest,235 W 75th St #423,Condo,4 Bedroom,10023,NA,,"$2,518/sqft"
NA,"1,100 sqft",Low,41 E 28th St #7B,Coop,2 Bedroom,10016,Built in 1925,1 full Bathroom,"$1,177/sqft"
NA,"2,039 sqft5,158 sqft",NA,66 9th Ave #5E,Condo,3 Bedroom,10011,Built in 1905,3 full Bathroom,"$3,310/sqft"
NA,800 sqft,Low,502 Park Ave #15 F,Condo,1 Bedroom,10022,NA,1 full Bathroom,"$3,438/sqft"
"$2,340","1,291 sqft",Lowest,1 Central Park W #30-F,Condo,1 Bedroom,10023,NA,2 full Bathroom,"$2,862/sqft"
$775,582 sqft,Low,121 E 23rd St #5-C,Condo,NA,10010,NA,1 full Bathroom,"$1,476/sqft"
NA,"1,784 sqft",Lowest,344 W End Ave,Coop,4 Bedroom,10024,NA,,NA
NA,"1,977 sqft",Low,215 Chrystie St #27WEST,Condo,2 Bedroom,10002,Built in 2016,,"$3,667/sqft"
"$2,818","1,541 sqft",Lowest,33 W 56th St #3-B,Condo,2 Bedroom,10019,NA,2 full Bathroom,"$2,583/sqft"
NA,774 sqft,Lowest,100 Nations Plz #5D,Condo,1 Bedroom,10017,NA,1 full Bathroom,"$1,186/sqft"
NA,"1,535 sqft",Lowest,1 Morton Sq #7DE,Condo,2 Bedroom,10014,Built in 2004,,"$2,443/sqft"
NA,"1,622 sqft",NA,70 Charlton St,Condo,2 Bedroom,10014,NA,,"$1,942/sqft"
"$1,718","1,695 sqft",Lowest,200 E 62nd St #8B,Condo,2 Bedroom,10065,Built in 1967,,"$1,867/sqft"
NA,"4,816 sqft",Moderate,12 E 13th St #RESIDENCE5,Condo,4 Bedroom,10003,NA,,"$2,201/sqft"
NA,NA,Low,150 E 69th St #20A,Coop,3 Bedroom,10021,Built in 1960,,NA
"$5,537",NA,Lowest,10 Gracie Sq #6-D,Apartment,2 Bedroom,10028,NA,2 full Bathroom,NA
NA,NA,Low,2 Sniffen Ct,Townhome,NA,10016,NA,NA,NA
NA,"6,120 sqft",Lowest,77 Lexington Ave,Unspecified property type,NA,10010,Built in 1910,NA,"$1,389/sqft"
NA,NA,Moderate,22 Bond St #PH1,Condo,3 Bedroom,10012,NA,,NA
NA,"1,834 sqft",Moderate,400 Park Ave S #24B,Condo,2 Bedroom,10016,Built in 2014,,"$1,947/sqft"
NA,NA,Moderate,Address Not Disclosed,Single-Family Home,2 Bedroom,10036,NA,NA,NA
NA,"1,253 sqft",Lowest,111 Fulton St #418,Condo,2 Bedroom,10038,Built in 1940,2 full Bathroom,"$1,310/sqft"
NA,664 sqft,Moderate,400 Park Ave S #26G,Condo,NA,10016,Built in 2014,1 full Bathroom,"$2,289/sqft"
$807,681 sqft,Low,88 Greenwich St #3405,Condo,1 Bedroom,10006,NA,1 full Bathroom,"$1,549/sqft"
"$1,164","1,115 sqft",Lowest,425 W 53rd St #502,Condo,2 Bedroom,10019,NA,2 full Bathroom,"$1,596/sqft"
NA,NA,Lowest,435 E 52nd St #16C,Coop,3 Bedroom,10022,Built in 1931,,NA
NA,NA,Lowest,15 W 72nd St #15FG,Coop,2 Bedroom,10023,Built in 1964,2 full Bathroom,NA
"$1,065",750 sqft,Lowest,Address Not Disclosed,Condo,1 Bedroom,10011,Built in 2008,1 full Bathroom,"$1,667/sqft"
NA,"1,488 sqft",NA,172 Madison Ave #7B,Condo,2 Bedroom,10016,NA,,"$1,865/sqft"
$513,675 sqft,Lowest,635 W 42nd St #10-H,Condo,1 Bedroom,10036,NA,1 full Bathroom,"$1,326/sqft"
"$2,139","1,709 sqft",Low,225 5th Ave #7K,Condo,2 Bedroom,10010,Built in 1906,2 full Bathroom,"$3,803/sqft"
"$1,317","1,482 sqft",Lowest,80 Riverside Blvd #19E,Condo,2 Bedroom,10069,Built in 2009,3 full Bathroom,"$2,358/sqft"
NA,"3,503 sqft",Low,959 1st Ave #PH1,Condo,4 Bedroom,10022,Built in 2015,,"$3,357/sqft"
NA,NA,Lowest,370 E 76th St #A1402,Coop,5 Bedroom,10021,Built in 1967,,NA
$884,788 sqft,Lowest,1 W End Ave #19C,Condo,1 Bedroom,10023,NA,1 full Bathroom,"$2,129/sqft"
NA,875 sqft,Lowest,775 Riverside Dr #2C,Condo,1 Bedroom,10032,NA,1 full Bathroom,
NA,891 sqft,NA,172 Madison Ave #15C,Condo,1 Bedroom,10016,NA,,"$1,857/sqft"
"$1,026","1,116 sqft",Moderate,200 E 66th St #E4-01,Condo,1 Bedroom,10065,Built in 1952,1 full Bathroom,"$1,703/sqft"
NA,"1,099 sqft",Low,125 W 22nd St #2C,Condo,1 Bedroom,10011,Built in 2008,,"$1,683/sqft"
NA,800 sqft,Low,15 William St #14G,Condo,1 Bedroom,10005,Built in 2008,1 full Bathroom,"$1,380/sqft"
"$1,551","1,500 sqft",Lowest,55 E 87th St #1G,Coop,NA,10128,Built in 1963,NA,"$1,033/sqft"
NA,687 sqft,Moderate,325 5th Ave #18F,Condo,1 Bedroom,10016,NA,NA,"$1,594/sqft"
NA,"1,429 sqft",Lowest,60 Riverside Blvd #2602,Condo,2 Bedroom,10069,Built in 2010,,"$2,435/sqft"
NA,704 sqft,Lowest,Address Not Disclosed,Unspecified property type,1 Bedroom,10006,NA,1 full Bathroom,"$1,918/sqft"
NA,756 sqft,NA,322 W 57th St #25H,Condo,1 Bedroom,10019,Built in 1978,1 full Bathroom,"$2,315/sqft"
"$1,500","1,674 sqft",Lowest,15 Broad St #2714,Condo,2 Bedroom,10005,NA,2 full Bathroom,"$1,254/sqft"
NA,791 sqft,Low,15 William St #27B,Condo,1 Bedroom,10005,Built in 2008,1 full Bathroom,"$1,719/sqft"
NA,NA,Lowest,15 W 72nd St #16S,Coop,2 Bedroom,10023,Built in 1962,2 full Bathroom,NA
"$8,181","1,900 sqft",Low,885 Park Ave #1D,Coop,NA,10075,Built in 1927,NA,"$1,237/sqft"
NA,"1,207 sqft",Low,15 William St #DUPLEX9,Condo,1 Bedroom,10005,Built in 2008,2 full Bathroom,"$1,447/sqft"
NA,894 sqft,Low,45 E 80th St #4E,Condo,1 Bedroom,10075,Built in 1987,,"$1,957/sqft"
$889,"1,134 sqft",Lowest,330 E 38th St #30-K,Single-Family Home,2 Bedroom,10016,NA,2 full Bathroom,"$1,565/sqft"
"$14,400",NA,Lowest,Address Not Disclosed,Coop,3 Bedroom,10075,NA,,NA
"$1,751","1,699 sqft",Lowest,200 E 62nd St #8A,Condo,2 Bedroom,10065,Built in 1967,,"$1,825/sqft"
NA,891 sqft,NA,172 Madison Ave #6C,Condo,1 Bedroom,10016,NA,,"$1,459/sqft"
NA,747 sqft,Lowest,123 Washington St #34F,Unspecified property type,1 Bedroom,10006,NA,1 full Bathroom,"$2,182/sqft"
NA,"1,011 sqft",Lowest,75 Wall St #25F,Condo,2 Bedroom,10005,Built in 1985,2 full Bathroom,"$1,578/sqft"
NA,NA,Moderate,1021 Park Ave #45B,Coop,3 Bedroom,10028,Built in 1929,4 full Bathroom,NA
NA,800 sqft,Lowest,635 W 42nd St #38H,Condo,2 Bedroom,10036,Built in 2006,1 full Bathroom,"$1,938/sqft"
NA,810 sqft,Low,250 E 49th St #5F,Condo,1 Bedroom,10017,NA,1 full Bathroom,"$1,593/sqft"
$605,600 sqft,Moderate,1810 3rd Ave #A7B,Condo,2 Bedroom,10029,Built in 2005,1 full Bathroom,"$1,076/sqft"
NA,"1,049 sqft",Low,225 5th Ave #2R,Condo,1 Bedroom,10010,Built in 1900,,"$2,502/sqft"
NA,817 sqft,Low,502 Park Ave #11E,Condo,1 Bedroom,10022,Built in 1928,1 full Bathroom,"$3,054/sqft"
NA,708 sqft,Lowest,123 Washington St,Condo,1 Bedroom,10006,Built in 2010,1 full Bathroom,"$4,379/sqft"
NA,798 sqft,Moderate,400 Park Ave S #30A,Condo,1 Bedroom,10016,Built in 2014,1 full Bathroom,"$2,707/sqft"
NA,"2,191 sqft",Lowest,Address Not Disclosed,Condo,3 Bedroom,10014,Built in 2004,,"$2,738/sqft"
NA,NA,Moderate,200 E 66th St #B506,Condo,2 Bedroom,10065,Built in 1951,2 full Bathroom,NA
$894,895 sqft,Lowest,845 United Nations Plz #5-B,Condo,1 Bedroom,10017,NA,1 full Bathroom,"$1,447/sqft"
NA,812 sqft,Low,15 William St #34F,Condo,1 Bedroom,10005,NA,1 full Bathroom,"$1,595/sqft"
"$1,732","1,695 sqft",Lowest,200 E 62nd St #9B,Condo,2 Bedroom,10065,Built in 1967,,"$1,897/sqft"
"$1,867",987 sqft,Lowest,33 W 56th St #7-C,Condo,1 Bedroom,10019,NA,1 full Bathroom,"$2,685/sqft"
NA,729 sqft,NA,350 W 42nd St #8D,Condo,1 Bedroom,10036,Built in 2004,1 full Bathroom,"$1,680/sqft"
NA,895 sqft,Lowest,845 Nations Plz #5B,Condo,1 Bedroom,10017,NA,,"$1,447/sqft"
NA,791 sqft,Low,15 William St #31B,Condo,1 Bedroom,10005,Built in 2008,1 full Bathroom,"$1,643/sqft"
NA,800 sqft,Low,15 William St #11G,Condo,1 Bedroom,10005,Built in 2008,1 full Bathroom,"$1,394/sqft"
NA,600 sqft,Lowest,404 E 76th St #9B,Condo,1 Bedroom,10021,Built in 2000,1 full Bathroom,"$1,375/sqft"
"$2,145","1,988 sqft",Lowest,200 E 62nd St #12D,Condo,3 Bedroom,10065,Built in 1967,,"$2,093/sqft"
NA,732 sqft,Lowest,123 Washington St #43D,Unspecified property type,1 Bedroom,10006,NA,1 full Bathroom,"$2,439/sqft"
NA,732 sqft,Lowest,Address Not Disclosed,Unspecified property type,1 Bedroom,10006,NA,1 full Bathroom,"$2,439/sqft"
"$1,212","1,145 sqft",Lowest,200 E 62nd St #5C,Condo,1 Bedroom,10065,Built in 1967,,"$1,904/sqft"
NA,615 sqft,NA,322 W 57th St #26V,Condo,NA,10019,Built in 1978,1 full Bathroom,"$1,789/sqft"
NA,704 sqft,Lowest,Address Not Disclosed,Unspecified property type,1 Bedroom,10006,NA,1 full Bathroom,"$2,152/sqft"
NA,826 sqft,Lowest,75 Wall St #26K,Condo,1 Bedroom,10005,Built in 1987,,"$1,555/sqft"
NA,747 sqft,Lowest,Address Not Disclosed,Unspecified property type,1 Bedroom,10006,NA,1 full Bathroom,"$2,182/sqft"
NA,791 sqft,Low,15 William St #8B,Condo,1 Bedroom,10005,Built in 2008,1 full Bathroom,"$1,422/sqft"
NA,"1,000 sqft",Low,167 E 61st St #18B,Coop,1 Bedroom,10065,Built in 1984,,"$1,730/sqft"
$702,712 sqft,NA,350 W 42nd St #27-B,Condo,1 Bedroom,10036,NA,1 full Bathroom,"$1,917/sqft"
NA,"1,145 sqft",Lowest,305 2nd Ave #506,Condo,2 Bedroom,10003,NA,2 full Bathroom,"$1,568/sqft"
NA,"1,575 sqft",Lowest,160 Central Park S #1709,Condo,2 Bedroom,10019,Built in 1930,,"$1,873/sqft"
NA,"1,175 sqft",Lowest,Address Not Disclosed,Unspecified property type,2 Bedroom,10006,NA,2 full Bathroom,"$2,434/sqft"
"$3,670",NA,Lowest,14 E 75th St #9B,Coop,1 Bedroom,10021,Built in 1929,,NA
"$1,332",NA,NA,172 Madison Ave #20C,Condo,1 Bedroom,10016,NA,,NA
NA,"1,175 sqft",Lowest,Address Not Disclosed,Unspecified property type,2 Bedroom,10006,NA,2 full Bathroom,"$2,434/sqft"
NA,NA,Low,Address Not Disclosed,Coop,1 Bedroom,10023,NA,1 full Bathroom,NA
"$1,291","1,026 sqft",Low,62 W 62nd St #10E,Condo,2 Bedroom,10023,Built in 1989,2 full Bathroom,"$1,896/sqft"
"$1,250","1,208 sqft",Lowest,20 Pine St #1408,Condo,1 Bedroom,10005,NA,1 full Bathroom,"$1,316/sqft"
NA,NA,Low,245 E 72nd St #7G,Coop,1 Bedroom,10021,Built in 1929,1 full Bathroom,NA
NA,"1,513 sqft",Lowest,50 West St #45B,Condo,2 Bedroom,10006,Built in 2016,,"$2,604/sqft"
"$3,504","2,995 sqft",Lowest,20 E End Ave #3D,Condo,4 Bedroom,10028,Built in 2015,,"$2,137/sqft"
NA,"1,929 sqft",Low,252 E 57th St #37B,Condo,3 Bedroom,10022,Built in 2014,3 full Bathroom,"$2,455/sqft"
"$1,816","2,213 sqft",Moderate,30 Park Pl #61B,Condo,3 Bedroom,10007,Built in 2016,,"$3,208/sqft"
"$1,766","1,582 sqft",Lowest,1 W End Ave #15F,Condo,2 Bedroom,10023,NA,,"$1,802/sqft"
NA,"2,455 sqft10,041 sqft",Lowest,40 E 66th St #8B,Condo,3 Bedroom,10065,Built in 1929,4 full Bathroom,"$3,666/sqft"
NA,NA,Lowest,136 E 64th St #3E,Coop,3 Bedroom,10065,NA,3 full Bathroom,NA
NA,747 sqft,Lowest,Address Not Disclosed,Unspecified property type,1 Bedroom,10006,NA,1 full Bathroom,"$2,182/sqft"
NA,"8,100 sqft",Lowest,812 5th Ave,Coop,3 Bedroom,10065,NA,,NA
"$2,745","2,500 sqft",Lowest,120 Riverside Blvd #PH4J,Condo,3 Bedroom,10069,Built in 2006,4 full Bathroom,"$2,078/sqft"
NA,NA,Lowest,965 5th Ave #4B,Coop,3 Bedroom,10075,Built in 1941,3 full Bathroom,NA
"$1,115",903 sqft,Lowest,404 E 76th St #5-C,Condo,1 Bedroom,10021,NA,1 full Bathroom,"$1,163/sqft"
"$1,360",900 sqft,Lowest,60 E 55th St #18-A,Condo,1 Bedroom,10022,NA,1 full Bathroom,"$2,000/sqft"
$797,704 sqft,Low,200 E 94th St #1916,Condo,1 Bedroom,10128,Built in 1987,1 full Bathroom,"$1,413/sqft"
NA,669 sqft,Lowest,75 Wall St #26E,Condo,NA,10005,Built in 1987,1 full Bathroom,"$1,457/sqft"
NA,"565 sqft10,318 sqft",Lowest,333 E 45th St #30D,Condo,1 Bedroom,10017,Built in 1977,1 full Bathroom,"$1,389/sqft"
NA,"1,800 sqft",Lowest,635 W 42nd St #45HJ,Condo,3 Bedroom,10036,Built in 2006,3 full Bathroom,"$2,778/sqft"
$681,700 sqft,Lowest,515 E 72nd St #27-J,Condo,1 Bedroom,10021,NA,1 full Bathroom,"$1,643/sqft"
